employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc_word,iq,gtq,tiki,mbti_enfj,mbti_enfp,mbti_entj,mbti_entp,mbti_esfj,mbti_esfp,mbti_estj,mbti_estp,mbti_infj,mbti_infp,mbti_intj,mbti_intp,mbti_isfj,mbti_isfp,mbti_istj,mbti_istp,disc_cd,disc_ci,disc_cs,disc_dc,disc_di,disc_ds,disc_ic,disc_id,disc_is,disc_sc,disc_sd,disc_si,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z,str_responsibility,str_restorative,str_belief,str_deliberative,str_input,str_connectedness,str_analytical,str_activator,str_empathy,str_adaptability,str_individualization,str_harmony,str_strategic,str_includer,str_significance,str_discipline,str_arranger,str_competition,str_maximizer,str_futuristic,str_achiever,str_command,str_woo,str_intellection,str_learner,str_focus,str_ideation,str_relator,str_self_assurance,str_communication,str_developer,str_context,str_consistency,str_positivity,rating_2021,rating_2022,rating_2023,rating_2024,rating_2025,cex_2021,cex_2022,cex_2023,cex_2024,cex_2025,csi_2021,csi_2022,csi_2023,csi_2024,csi_2025,ftc_2021,ftc_2022,ftc_2023,ftc_2024,ftc_2025,gdr_2021,gdr_2022,gdr_2023,gdr_2024,gdr_2025,ids_2021,ids_2022,ids_2023,ids_2024,ids_2025,lie_2021,lie_2022,lie_2023,lie_2024,lie_2025,qdd_2021,qdd_2022,qdd_2023,qdd_2024,qdd_2025,sea_2021,sea_2022,sea_2023,sea_2024,sea_2025,sto_2021,sto_2022,sto_2023,sto_2024,sto_2025,vcu_2021,vcu_2022,vcu_2023,vcu_2024,vcu_2025
EMP101265,Umar Utami,321163,1,4,6,5,1,3,2,2,5,58,39,71,Conscientious-Influencer,109.0,24.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,6.0,2.0,5.0,7.0,3.0,6.0,5.0,1.0,3.0,7.0,6.0,9.0,5.0,7.0,5.0,5.0,1.0,8.0,4.0,12,0,0,0,14,0,0,11,0,0,10,0,0,8,13,0,0,0,0,6,0,0,2,1,9,0,0,7,0,0,5,4,0,0,4.0,,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0
EMP101266,Joko Zulfikar Ginting,358678,2,3,5,1,4,2,3,4,4,58,47,58,Dominant-Steadiness,95.0,31.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,2.0,7.0,4.0,5.0,7.0,5.0,2.0,8.0,2.0,5.0,4.0,8.0,8.0,4.0,5.0,7.0,5.0,7.0,0,0,0,11,4,13,14,0,0,0,0,8,0,0,0,0,2,6,0,9,0,0,7,0,0,5,3,0,12,0,0,0,0,10,3.0,3.0,4.0,,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0
EMP101267,Rani Herlambang,329243,1,4,1,3,4,2,1,3,6,101,90,38,Steadiness-Dominant,98.0,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,5.0,4.0,5.0,6.0,8.0,5.0,4.0,4.0,6.0,7.0,1.0,3.0,5.0,1.0,2.0,3.0,3.0,5.0,6.0,10,0,0,6,2,0,1,0,3,0,11,5,4,0,0,0,0,0,0,9,14,12,0,0,0,8,13,0,0,7,0,0,0,0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0
EMP101268,Rani Lestari,946433,1,3,4,4,2,2,3,1,2,96,72,83,Steadiness-Influencer,109.0,27.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,2.0,8.0,3.0,6.0,3.0,4.0,9.0,4.0,1.0,6.0,6.0,6.0,1.0,9.0,8.0,5.0,6.0,1.0,0,0,0,0,10,7,9,0,0,0,11,13,0,1,0,0,0,5,3,6,0,0,14,2,0,0,12,0,0,0,4,0,0,0,2.0,,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0,3.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0
EMP101269,Rizky Jatmiko Herlambang,566312,2,1,2,6,5,2,1,3,4,61,26,35,Influencer-Conscientious,109.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,1.0,4.0,4.0,5.0,3.0,5.0,9.0,2.0,4.0,8.0,6.0,9.0,1.0,6.0,2.0,5.0,6.0,9.0,11,0,0,10,0,0,0,0,0,0,0,7,0,12,0,14,0,0,0,0,5,1,3,8,9,0,6,0,0,0,0,4,2,13,,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0
EMP101270,Novi Permadi,976457,4,4,5,3,4,1,3,1,2,18,78,67,Steadiness-Dominant,109.0,29.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,8.0,5.0,5.0,9.0,4.0,5.0,6.0,6.0,2.0,3.0,9.0,7.0,8.0,5.0,7.0,4.0,5.0,6.0,5.0,0,0,1,2,13,0,0,14,0,0,0,0,0,0,0,0,11,10,6,0,8,0,0,0,0,0,0,3,0,7,12,9,0,0,,2.0,,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0
EMP101271,Nabila Adi Ananda,377278,4,3,5,6,3,2,2,2,3,32,45,92,Influencer-Steadiness,137.0,33.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,9.0,1.0,8.0,2.0,2.0,7.0,6.0,1.0,1.0,9.0,4.0,5.0,5.0,9.0,8.0,2.0,3.0,6.0,6.0,0,1,9,0,0,0,0,12,0,5,0,0,0,7,3,0,0,11,0,2,0,4,0,0,0,0,0,10,14,8,0,0,0,0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
EMP101272,Utami Baskara Lukman,530143,2,2,6,1,2,2,3,3,6,27,87,72,Conscientious-Steadiness,132.0,36.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,5.0,5.0,4.0,2.0,5.0,1.0,3.0,3.0,7.0,5.0,4.0,5.0,3.0,4.0,6.0,9.0,2.0,7.0,2.0,0,0,0,0,12,9,0,1,14,0,0,5,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,10,3,11,0,0,0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,5.0,1.0,5.0,1.0,2.0,5.0,3.0,5.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,4.0
EMP101273,Bella Fadillah Fauziah,835166,1,4,6,1,1,2,2,3,1,53,60,29,Steadiness-Conscientious,109.0,22.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,9.0,6.0,7.0,4.0,2.0,5.0,4.0,8.0,6.0,4.0,9.0,4.0,8.0,2.0,3.0,1.0,8.0,9.0,9.0,13,8,2,12,1,3,0,10,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,7,11,0,0,0,0,5,14,0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0
EMP101274,Maya Nabila Ridwan,630167,2,4,6,2,1,2,2,4,3,49,40,89,Dominant-Influencer,122.0,28.0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,5.0,5.0,4.0,3.0,9.0,4.0,2.0,8.0,6.0,4.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,9.0,9.0,0,2,8,0,0,0,0,0,0,0,0,0,14,4,5,0,0,9,0,0,0,6,0,3,10,1,0,0,11,0,7,0,0,0,4.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,1.0,5.0,4.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,1.0,3.0
EMP101275,Wulan Mahardika Salsabila,849030,1,4,6,2,3,2,2,4,4,134,54,88,Conscientious-Influencer,125.0,11.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,3.0,1.0,7.0,6.0,5.0,8.0,1.0,3.0,7.0,1.0,2.0,7.0,3.0,4.0,8.0,5.0,7.0,8.0,9.0,7,0,4,0,10,6,0,1,0,0,0,0,0,0,0,0,13,0,14,0,0,11,9,3,8,0,0,2,0,0,0,0,12,0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0
EMP101276,Dinda Saputra,524832,4,3,1,5,5,3,2,3,1,68,34,79,Influencer-Conscientious,107.0,31.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,1.0,5.0,5.0,8.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,6.0,8.0,5.0,4.0,5.0,7.0,3.0,9,0,0,12,0,0,14,0,0,0,1,0,3,0,0,0,0,0,10,0,6,4,0,8,5,2,0,0,0,7,13,0,0,11,4.0,3.0,5.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0
EMP101277,Utami Fauziah,460992,2,1,3,4,3,1,3,2,4,88,69,31,Steadiness-Conscientious,109.0,27.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4.0,1.0,1.0,7.0,5.0,2.0,3.0,7.0,9.0,5.0,5.0,8.0,3.0,2.0,1.0,4.0,2.0,7.0,8.0,0,1,0,14,0,10,0,0,0,7,0,2,0,12,0,0,8,9,0,5,0,0,0,11,0,3,13,0,0,0,0,0,4,0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,2.0,4.0,5.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,5.0,2.0,5.0,2.0,2.0,5.0,1.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0
EMP101278,Bella Maulana,727558,3,1,2,3,4,2,3,4,6,46,45,83,Influencer-Steadiness,107.0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,5.0,2.0,5.0,8.0,7.0,7.0,7.0,1.0,9.0,5.0,2.0,5.0,9.0,1.0,3.0,8.0,6.0,5.0,6,3,0,0,0,0,0,7,14,8,13,1,0,0,2,5,0,0,0,4,0,10,0,9,0,12,0,0,0,0,0,0,0,11,4.0,4.0,3.0,4.0,,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0
EMP101279,Fajar Utami,842362,2,3,3,4,2,1,1,4,3,31,35,43,Dominant-Conscientious,109.0,27.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,5.0,5.0,1.0,1.0,8.0,5.0,7.0,8.0,5.0,2.0,9.0,5.0,8.0,6.0,4.0,8.0,5.0,4.0,3.0,0,11,14,5,0,1,6,0,0,0,0,3,0,0,0,0,0,8,0,4,9,0,0,12,7,0,0,0,2,0,0,0,10,0,4.0,2.0,,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0
EMP101280,Arif Saputra Handayani,468388,3,1,4,2,3,1,2,4,6,92,96,92,Steadiness-Dominant,137.0,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,9.0,8.0,1.0,9.0,5.0,2.0,5.0,9.0,9.0,4.0,5.0,3.0,6.0,5.0,4.0,5.0,5.0,8.0,2.0,0,9,2,13,0,0,0,0,0,12,0,0,7,3,11,6,0,5,1,0,8,0,0,0,0,0,0,4,0,10,0,14,0,0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,4.0,3.0
EMP101281,Wahyu Ramadhan,580883,4,1,3,2,2,3,1,3,2,67,37,51,Dominant-Influencer,126.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,4.0,4.0,5.0,5.0,8.0,8.0,9.0,6.0,9.0,6.0,4.0,1.0,6.0,1.0,1.0,8.0,3.0,8.0,3.0,0,0,0,0,7,0,11,0,0,0,2,12,0,0,3,8,9,0,0,5,6,1,0,0,0,0,14,10,0,0,0,0,0,0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0
EMP101282,Bella Lestari Herlambang,933404,1,2,2,4,4,2,2,2,6,36,28,86,Influencer-Conscientious,109.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,4.0,1.0,7.0,1.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,4.0,8.0,9.0,5.0,4.0,1.0,0,13,0,0,0,2,10,0,12,0,0,0,7,0,0,0,8,0,6,0,0,0,5,1,0,14,11,0,0,0,4,0,0,0,4.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,1.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,1.0,2.0,5.0,3.0,3.0,1.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0
EMP101283,Ayu Yulianto,268552,1,1,6,6,2,2,2,3,1,60,51,24,Conscientious-Influencer,133.0,14.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,7.0,4.0,9.0,4.0,5.0,3.0,3.0,6.0,3.0,9.0,5.0,4.0,7.0,5.0,3.0,9.0,1.0,3.0,7.0,0,0,0,7,0,0,0,6,9,0,12,0,0,0,14,0,0,5,2,0,3,0,0,0,0,0,4,0,11,0,0,0,1,0,5.0,5.0,4.0,3.0,,4.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0
EMP101284,Nadia Mahardika Purnama,225814,1,3,4,2,4,3,1,2,1,30,45,45,Conscientious-Influencer,100.0,27.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,2.0,7.0,3.0,5.0,4.0,9.0,7.0,2.0,8.0,8.0,9.0,1.0,1.0,2.0,5.0,1.0,7.0,9.0,2.0,13,0,0,0,3,0,0,1,0,4,0,2,0,0,14,7,0,0,0,9,0,0,0,12,10,0,0,0,11,0,0,8,0,5,2.0,3.0,5.0,4.0,,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0
EMP101285,Prasetyo Yudhistira Lukman,420138,3,3,4,5,2,1,1,2,6,38,89,30,Conscientious-Steadiness,104.0,13.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0,2.0,2.0,6.0,2.0,4.0,3.0,5.0,9.0,5.0,5.0,2.0,6.0,7.0,5.0,5.0,3.0,2.0,9.0,9.0,9,0,0,6,0,0,0,3,0,14,0,0,13,0,10,0,11,5,0,7,0,0,0,0,4,0,2,0,8,0,12,0,1,0,3.0,,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0
EMP101286,Zaki Adi Permadi,180926,1,3,2,3,5,3,3,2,4,65,21,56,Influencer-Steadiness,110.0,29.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,6.0,4.0,5.0,8.0,8.0,4.0,5.0,5.0,7.0,9.0,4.0,9.0,1.0,5.0,5.0,2.0,8.0,1.0,5.0,10,0,0,0,13,3,0,0,0,0,8,0,1,0,0,0,0,0,0,7,0,4,0,14,2,9,0,0,0,6,0,0,0,11,5.0,2.0,3.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,1.0,3.0,2.0,4.0,5.0,1.0,2.0,2.0,5.0
EMP101287,Fajar Putra,300941,3,2,5,2,1,2,2,2,3,75,74,79,Conscientious-Steadiness,109.0,30.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,1.0,3.0,3.0,5.0,6.0,4.0,6.0,9.0,9.0,8.0,4.0,2.0,2.0,5.0,9.0,5.0,3.0,1.0,1.0,0,0,0,0,0,0,14,6,12,10,0,0,4,0,0,0,3,0,0,0,0,13,2,0,0,1,11,0,0,5,0,9,0,0,1.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,5.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,5.0,4.0
EMP101288,Kurnia Zulfikar Maulida,853834,3,4,1,6,1,3,1,3,4,76,31,74,Conscientious-Dominant,92.0,35.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,5.0,8.0,8.0,4.0,3.0,1.0,2.0,8.0,9.0,1.0,4.0,1.0,6.0,2.0,7.0,1.0,6.0,4.0,0,0,1,0,7,0,13,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,5,0,0,0,3,0,9,12,0,8,4,6,3.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0
EMP101289,Evi Ramadhan,663104,2,1,3,1,4,3,1,2,5,21,87,62,Steadiness-Dominant,136.0,31.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,8.0,5.0,7.0,4.0,7.0,5.0,8.0,6.0,3.0,6.0,4.0,6.0,4.0,4.0,3.0,9.0,4.0,6.0,2.0,0,0,6,3,11,0,0,0,0,0,0,1,9,0,0,5,0,0,0,4,0,7,14,0,13,0,0,0,0,0,12,2,0,8,,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0
EMP101290,Dinda Maulana,683580,1,3,4,3,2,1,1,1,4,64,47,92,Dominant-Influencer,80.0,20.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,7.0,6.0,8.0,8.0,2.0,1.0,1.0,6.0,3.0,5.0,7.0,9.0,5.0,1.0,9.0,6.0,8.0,6.0,2.0,2,0,0,0,0,0,14,0,0,0,0,0,0,7,0,10,0,12,4,0,0,1,0,0,11,13,3,8,9,5,0,0,6,0,5.0,2.0,,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0
